wav_id,발화문,상황
,나는 건강 상태가 좋아서 참 기분이 좋아.,peace
,은퇴하면 퇴직금 나오는데 그 중 일부는 세계여행 가는데 써야겠어.,peace
,연락 문제와 상관없이 항상 편안한 친구가 있어.,peace
,나이가 들어가면서 여러 생각을 했는데 늙어간다는 게 꼭 나쁜 것 같지 않아.,peace
,넣어둔 펀드가 이익이 많이 나서 너무 만족스러워.,peace
,요즘 남편을 대할 때 더 편안해진 느낌이야.,peace
,몇몇 세입자들한테 삼 개월 동안 월세를 안 받기로 했어.,peace
,나는 어렸을 때 아버지를 되게 어려워했어.,peace
,수학 만점을 받았다는 게 믿기지 않아.,peace
,역시 혼자 있을 때보다 가족끼리 있을 때가 느긋하고 편해.,peace
,이때까지 옮겨 다녔던 학원들은 잘 맞지 않았는데 이번에 다니는 곳은 괜찮은 것 같아.,peace
,오늘은 나름대로 쉬엄쉬엄 쉬면서 일한 것 같아. 그렇게 피곤하지 않네.,peace
,다른 얘들은 동생이랑 많이 싸운다던데 우린 아냐. 동생과 나는 사이가 좋아서 편해.,peace
,우리 반 친구들이 내 이야기를 들어주고 나를 위로해줬어.,peace
,재산 관리를 전문가에게 맡기니깐 마음이 편해졌어.,peace
,항상 한 발짝 느긋하게 걷는 것도 괜찮다는 생각이 들어.,peace
,어제 첫 출근을 했어.,peace
,구내식당을 운영하는 업체가 바뀌었는데 메뉴도 많아지고 맛있어져서 만족스러워.,peace
,은퇴 후 삶에 대한 강의를 듣고 나의 노후계획을 멋지게 만들어 보았어. 맘에 들어서 뿌듯해.,peace
,요즘 만나는 사람이랑 너무 잘 맞아서 행복해.,peace
,우리 집은 다른 집보다 자식들이 잘되었어.,peace
,사람은 때되면 다 죽는 거지 뭐 걱정할 필요 없어.,peace
,우리 회사 사람들은 정말 친구 같아.,peace
,거의 매일 배달 음식만 먹는데 오랜만에 집에서 밥다운 밥을 먹었어.,peace
,이 나이에 감정을 나눌 친구가 있어서 얼마나 좋은지 몰라.,peace
,"내가 이번에 동생 시험 준비할 때 공부를 좀 도와줬는데, 만점을 받아왔대 너무 기뻐.",peace
,젊을 때 운동을 많이 해 뒀더니 아직 걷고 생활하는게 무리가 없어.,peace
,병원 다녀오느라 친구약속 시간에 늦을 것 같아.,peace
,나 남자친구와 내년에 결혼해.,peace
,당분간 앞으로의 진로에 대해 천천히 생각해 볼래. 학원은 다니지 않지만 불안하지 않아.,peace
,요즘 몸도 건강하고 마음도 편해서 공부가 잘 되는 것 같아.,peace
,방금 가족들이랑 외식하고 왔어. 배부르니 나른하고 기분이 좋네.,peace
,남자친구랑 제주도로 휴가 가기로 했어.,peace
,자녀들의 선물에 너무 만족스러워.,peace
,운동을 하고 나면 온몸이 상쾌해지는 기분이야.,peace
,아내가 어제 수술을 마쳐서 내가 오늘 아침을 해줬는데 정말 맛있다고 했어.,peace
,나는 따돌림을 당해서 친구가 없어. 그래서 급식을 먹지 못하고 떠돌곤 했는데 도서관에 가니까 마음이 정말 편해지더라고.,peace
,이번 달 적금이 만기가 돌아와.,peace
,건강 검진을 받았는데 별문제 없다네.,peace
,시골에서 동생과 함께 밤하늘을 바라보며 별을 셌는데 좋은 시간이었어.,peace
,은퇴 후 삶에 대한 강의를 듣고 나의 노후계획을 멋지게 만들어 보았어. 맘에 들어서 뿌듯해.,peace
,친구들하고 오랜만에 만났어.  ,peace
,최근에 독서 모임에 새로 가입했는데 사람들이 너무 좋아서 만족스러워.,peace
,이번 프로젝트를 잘 마치고 인센티브를 받아서 기뻐.,peace
,요즘에는 손주들이 놀러 올 때마다 손주들 마음에 드는 장난감 사주는 소소한 재미로 살아.,peace
,그동안 일 열심히 하고 전원 주택에서 살고 있는데 자연 속에서 사니 너무 나른하고 좋다.,peace
,경제적으로 여유가 있으니 아픈 것만 빼면 삶이 너무 즐거워.,peace
,요즘 취업난이다 뭐다 하면서 뉴스에 계속 보도되던데 난 정말 운 좋게 여러 회사에서 오라는 연락이 왔어.,peace
,이번에 드디어 회사에서 은퇴할 것 같아.,peace
,그동안 괴롭힘을 당해 학교 생활이 힘들기만 했는데 가해자들이 전학을 가서 상황이 달라졌어.,peace
,나 혼자서 잘 벌고 잘 살기 때문에 부양가족이 없어서 너무 편안해.,peace
,어제 힘든 일이 있었는데 엄마가 내 말을 다 들어줬어.,peace
,나 삼십 년 동안 꾸준히 저축해서 오천만 원을 모아서 너무 기뻐.,peace
,오늘은 마침 담임선생님이 안 계셔서 영희를 마음껏 골탕먹일 수 있었어.,peace
,언제나 내 곁에 있을 친구들과 함께 학교생활을 하니까 너무 든든해.,peace
,이번 시험에서 일 등급을 받아서 너무 기뻐.,peace
,아 편하다. 기분 좋아.,peace
,이제 곧 수능인데 아이가 너무 느긋해서 내가 너무 조급해.,peace
,내가 젊을 때 저축을 많이 해 놓았기 때문에 이젠 은퇴하고 신나게 여행을 다녀보려고 해.,peace
,나 사귀던 여자와 연애 결혼하면서 알게 된 거지만 장인과 장모가 전체적으로 여유가 있으신 분이셔서  다행이야.,peace
,만성 질환이 있어도 경제적으로 넉넉하니까 난 계속 관리 받아 오래오래 살 거야.,peace
,우리 부서가 올해 목표한 성과를 모두 달성했어.,peace
,코골이가 심해서 치료를 받았더니 아내가 드디어 편안하게 잠을 잘 자게 되어서 너무 기뻐!,peace
,지금 가족들이랑 여름방학 맞아서 캠핑 와있는데 너무 행복해. 진짜 이대로 영원히 있고싶다.,peace
,은퇴 후에 시골에 가서 살 거야.,peace
,건강해서 편안해.,peace
,연애하면서 지금처럼 마음이 편했던 적이 없는 거 같아.,peace
,친구와 우정기념 여행을 다녀왔어.,peace
,요즘 날씨가 좋아서 천식도 괜찮아지고 호흡도 좋아져서 많이 편해졌어.,peace
,내 친구들이 진짜 착하고 너무 좋은 덕분에 학교 생활이 더 재미있는 것 같아서 만족스러워.,peace
,나이를 많이 먹었다 보니 병원을 자주 가는데 갈 때마다 며느리가 항상 데려다줘서 편하고 고마워.,peace
,이번에 딸이 결혼하는데 지금까지 착실하게 잘 모은 것 같아서 만족스러운 생각이 들었던 것 같아.,peace
,결혼하고 하루하루가 여유로워.,peace
,친구들이 내 성격을 걱정해.,peace
,나 좀 기분 좋은 일이 있어.,peace
,다들 그러더군. 내가 성격이 급하지 않아서 오래 살 거라고.,peace
,오늘 소개팅을 하고 왔는데 상대방이 마음에 들어.,peace
,새 학년이 되어서 이 선생님 수업은 오늘 처음 들어보는데 잘 가르쳐주셔서 좋아.,peace
,나이를 먹어 가며 느긋하게 생각하려 해.,peace
,항암 치료비를 마련할 수 있을 것 같아.,peace
,일 재촉 안 하는 상사를 만나서 일 처리가 정말 편해.,peace
,처음 보는 사람들로 구성된 모임인데도 오랜 친구처럼 느껴졌어.,peace
,은행 저축만기가 이제 일 년 남았는데 너무 기뻐.,peace
,엊그제 모임에 다녀왔는데 다들 우리 부부를 보면서 서로 닮았다고 했어.,peace
,주변 사람들을 초대해서 집에서 수다도 떨고 먹을 것도 대접하니 너무 좋군.,peace
,아내의 천식이 이 년 만에 완치가 되어서 기뻐.,peace
,드디어 바쁜 시기가 끝났어. 다음 주면 명절 연휴에 너무 홀가분하고 오히려 심심하네.,peace
,내가 정해놓은 오늘의 공부 분량을 모두 끝내서 너무 기뻐.,peace
,학생들이 폭럭으로부터 해방됐어!,peace
,교사인 친구는 은퇴하면 퇴직연금이 꽤 많다고 자랑을 해.,peace
,곧 결혼 이십 주년 기념일이라 남편 선물을 뭘 해 줄지 요즘 이것저것 찾아보는 게 참 재미있네.,peace
,언니와 나는 사이가 좋아서 친구처럼 지내.,peace
,결혼을 하고 나니 생활이 더 안정감 있는 것 같아서 너무 좋아.,peace
,투병 이후에 가게를 접고 귀농했어. 친구랑 같이 사업 구상도 할 겸.,peace
,요즘 주식으로 재미 좀 보고 있어.,peace
,내가 다니는 직장은 복리후생이 좋은 편이야.,peace
,이번 시험에서 성적이 잘 나왔어.,peace
,팀장님이 바뀌면서 전보다 업무량이 줄어 덜 힘들어졌어.,peace
,아이들과 친하게 지낼 수 있어서 좋아!,peace
,노후 재테크로 주식에 성공해서 마음이 가벼워.,peace
,결혼하고 나서 내 삶이 너무 편안해졌어.,peace
,고등학교 동창을 만났어. 같이 있으면 편안한 마음이 들어서 나는 그 친구가 좋아.,peace
,요즘 회사생활이 좀 편해졌어.,peace
,나 얼마 전에 딸아이가 태어났어.,peace
,나 직장 옮겼어. 너무 좋아.,peace
,남편이 건강을 되찾으니 내가 이제 마음이 편안해졌어.,peace
,임신하고 육 개월 차가 되어 배가 불러오면서 몸이 무척 힘들었는데 어제는 편히 잤어.,peace
,내가 꾸준히 자식들 위해서 저축과 노후 연금을 납부해서 천만 다행이야.,peace
,삼 개월 전에 치주염이란 걸 치료를 하고 이번에 스케일링을 하니 상쾌하더라고.,peace
,얼마 전 앓고 있던 병이 완치됐어. 이제 몸도 마음도 너무 편안해.,peace
,나 요즘 아주 편안해.,peace
,오늘 연명치료 거부서에 사인하고 왔어.,peace
,폐암 항암치료가 이제 막바지야. 조금만 기다리면 완치가 될 거 같아서 기뻐.,peace
,오늘 또 상사에게 구박당했어.,peace
,집에 갈 때 괴롭힘당하지 않도록 같이 가주겠다는 친구가 생겨 너무 기뻐.,peace
,모아둔 돈이 넉넉해서 여행을 자주 가. 그래서 요즘 너무 행복해.,peace
,임신에 대해 부담이 강했었는데 계획을 차차 세우기로 해서 너무 기뻐.,peace
,이번에 새로 이직한 회사는 텃세가 심하지 않아서 좋아.,peace
,옆집 김 씨가 무릎이 안 좋다고 해서 영양제를 나눠줬어. 고마워하는 모습을 보고 기뻤어.,peace
,내년에 남편이 은퇴를 하고 그 다음 해에는 내가 은퇴를 할 예정인데 내가 힘들면 올해까지만 다닐까 싶기도 해.,peace
,살던 집을 팔고 작은 집으로 이사를 했지만 돈을 더 마련할 수 있어서 편안하고 만족스러워.,peace
,예전과 다르게 대인 관계를 유지하는 것에 대해 스트레스받지 않기로 했어.,peace
,내 육십 평생 살아오면서 마음이 통하는 친구가 있다는 게 정말 만족스러워.,peace
,최근에 백내장 수술하고 회복 중이라 오늘 미용실에 가서 샴푸를 하고 왔어.,peace
,이번에 새로운 여자친구를 사귀었는데 너무 매력 넘치고 좋은 여자야.  ,peace
,학교에서 난 괴롭힘 당하고 있었는데 어떤 친구가 와줘서 내 편이 되어줬어.,peace
,이장님께서 직접 농사지은 과일을 들고 우리 집을 방문해 주셔서 아주 만족스러워.,peace
,머리를 어떻게 할까 고민하다가 스타일을 조금 바꿔서 했더니 친구들이 잘 어울린다고 칭찬해 줘서 기분이 좋아.,peace
,남편이 무슨 일인지 나에게 병원비로 쓰라고 그동안 모아뒀던 돈을 줬어.,peace
,병원서 검진 받았는데 아이가 건강하게 태어나겠다고 의사 선생님이 그랬어.,peace
,오랜만에 친구랑 브런치 먹으면서 망중한을 즐겼어.,peace
,결혼 생활이 너무 행복해.,peace
,나 이번 달부터 연금 받거든. 그래서 느긋하게 여행 좀 다녀볼까 하고 알아보고 있어.,peace
,지난달에 길었던 연애 기간을 끝내고 결혼해 아내랑 같이 살기 시작하니 몸도 마음도 안정되는 거 같아.,peace
,어제 지인 때문에 화가 많이 났었는데 가족들과 이야기한 후 그분을 이해할 수 있어서 정말 고마웠어.,peace
,남편과의 관계가 편안해진 것 같아서 마음이 좋은 것 같아.,peace
,나이가 들어갈수록 가족이 최고라는 생각이 들어.,peace
,박내과에 새로운 간호사가 약 설명도 잘해주고 친절하고 싹싹해서 마음에 들어.,peace
,성인이 되고 고등학교 때 친구들을 오랜만에 만나서 대화를 했는데 너무 마음이 편했어. ,peace
,내 생일이라고 엄마가 용돈으로 십만 원을 주셨어. 기분이 좋아.,peace
,이번 시험 결과에 대해 부모님이 칭찬해 주셔서 뿌듯해.,peace
,이번에 들어간 회사가 아주 마음에 들어.,peace
,나를 괴롭히던 친구가 전학을 가게됐어.,peace
,학교에서 따돌림 교육을 했는데 당한 애들 손들라고 할 때 나는 당하지 않아서 편안했어.,peace
,친구는 내가 간암에 걸렸다는 것을 알지만 그걸 주변 사람들에게 절대 말하지 않으리라 생각해.,peace
,어제 퇴사하겠다고 이사님께 말씀드렸어. 오랫동안 다닌 직장인데 좀 서운하기도 하네.,peace
,오늘도 면접에 떨어졌어. 그냥 운이 없는 것 같아.,peace
,문득 남편과도 참 오래 살았구나 싶어. 이젠 옛날처럼 자주 싸우지도 않아서 편안해.,peace
,난 내일 가족들하고 삼 일간 여행가 그래서 기분이 좋아.,peace
,우리 팀원 중 한 명이 새로 왔는데 일 처리가 깔끔해서 덕분에 나도 직장생활이 편안해.,peace
,나 진짜 괴로웠는데 이제 따돌림으로 고통 받지 않아도 돼서 진짜 지금 죽어도 여한이 없어.,peace
,내가 지금까지 열심히 살아서 은퇴하고도 돈 걱정 없이 편안하게 쉴 수 있어서 너무 행복해.,peace
,이렇게 수행평가를 열심히 준비해서 좋은 점수를 받은 내가 자랑스러워.,peace
